dates,coin,date,prices,market_caps,total_vol
2022-01-10,shiba-inu,1641859200000.0,2.6795621535731922e-05,14736437267.39134,884027170.6260667
2022-01-11,shiba-inu,1641945600000.0,2.7706401768228985e-05,15251282326.801117,724780744.8849665
2022-01-12,shiba-inu,1642032000000.0,3.1972304688295723e-05,17708253734.276146,1338396438.678245
2022-01-13,shiba-inu,1642118400000.0,2.9787057264235073e-05,16436876319.59731,1245939479.4051096
2022-01-14,shiba-inu,1642204800000.0,3.087252105153196e-05,16910935921.126244,1337226884.9611046
2022-01-15,shiba-inu,1642291200000.0,3.090951835719434e-05,16963772016.52026,588793541.6179445
2022-01-16,shiba-inu,1642377600000.0,3.0570692744072826e-05,16795821018.278702,524564176.97651726
2022-01-17,shiba-inu,1642464000000.0,2.892082877953614e-05,15891202082.590769,648118256.5999676
2022-01-18,shiba-inu,1642550400000.0,2.8188515719114025e-05,15495831260.227642,690195574.6634034
2022-01-19,shiba-inu,1642636800000.0,2.7341217142976537e-05,15074965504.25626,541811813.2553372
2022-01-20,shiba-inu,1642723200000.0,2.6471665947598852e-05,14620746754.913023,560027441.9425743
2022-01-21,shiba-inu,1642809600000.0,2.2167164214542802e-05,12212883707.200136,1310787267.2567801
2022-01-22,shiba-inu,1642896000000.0,2.0535034247358915e-05,11276293508.764652,2031588888.8123856
2022-01-23,shiba-inu,1642982400000.0,2.237517298427869e-05,12262368993.34194,1838197218.0128052
2022-01-24,shiba-inu,1643068800000.0,2.1259652386033942e-05,11698446606.00997,1701613696.3541775
2022-01-25,shiba-inu,1643155200000.0,2.121499118516621e-05,11642617836.803894,940583616.1162833
2022-01-26,shiba-inu,1643241600000.0,2.116417336117011e-05,11726777377.211111,1029440790.9981745
2022-01-27,shiba-inu,1643328000000.0,2.1361571647867874e-05,11730676470.554972,761363996.4405775
2022-01-28,shiba-inu,1643414400000.0,2.134259992731332e-05,11715727663.196152,448979743.39232856
2022-01-29,shiba-inu,1643500800000.0,2.165865855907231e-05,11861035581.54566,460549621.07723385
2022-01-30,shiba-inu,1643587200000.0,2.1130045300429534e-05,11602623372.202707,400610412.5343556
2022-01-31,shiba-inu,1643673600000.0,2.1467615074199536e-05,11756688735.5715,436379800.62267196
2022-02-01,shiba-inu,1643760000000.0,2.1768253605150036e-05,11968677787.268684,441652052.6826358
2022-02-02,shiba-inu,1643846400000.0,2.0670175200642406e-05,11350990594.158522,410515852.9568076
2022-02-03,shiba-inu,1643932800000.0,2.071858957247971e-05,11344790726.459717,343095315.93990725
2022-02-04,shiba-inu,1644019200000.0,2.222934601800647e-05,12094480485.026075,506691780.70768565
2022-02-05,shiba-inu,1644105600000.0,2.2546553416668436e-05,12452437275.361988,722735976.4518359
2022-02-06,shiba-inu,1644192000000.0,2.8054708047697607e-05,15200312934.386713,1975345165.9044583
2022-02-07,shiba-inu,1644278400000.0,3.266048382766049e-05,17996509835.50502,4385558265.264004
2022-02-08,shiba-inu,1644364800000.0,3.1180731321951114e-05,17162532744.32854,3278727804.41097
2022-02-09,shiba-inu,1644451200000.0,3.291645632376647e-05,18020597497.900524,2179120524.1059003
2022-02-10,shiba-inu,1644537600000.0,3.0775446950587823e-05,16932401875.830204,1721818583.6802182
2022-02-11,shiba-inu,1644624000000.0,2.8667073770470688e-05,15700577705.065733,1411776973.3284688
2022-02-12,shiba-inu,1644710400000.0,2.9088848373916514e-05,15912207081.38719,1157808711.7950344
2022-02-13,shiba-inu,1644796800000.0,3.035600281292629e-05,16651524894.182222,1418811957.4300253
2022-02-14,shiba-inu,1644883200000.0,2.9632207665826924e-05,16306784772.023214,1050175783.359356
2022-02-15,shiba-inu,1644969600000.0,3.124410622934182e-05,17207573484.71097,1074310401.5874808
2022-02-16,shiba-inu,1645056000000.0,3.09581952371246e-05,17037605985.41222,959362487.0942881
2022-02-17,shiba-inu,1645142400000.0,2.822092571490813e-05,15529277124.247095,1397022929.0723503
2022-02-18,shiba-inu,1645228800000.0,2.8173668943500862e-05,15498850075.622929,1000990684.5188631
2022-02-19,shiba-inu,1645315200000.0,2.7560599467214587e-05,15112682932.965593,633459715.6979043
2022-02-20,shiba-inu,1645401600000.0,2.554343919039229e-05,14103323196.161667,866721529.0131574
2022-02-21,shiba-inu,1645488000000.0,2.4185504202846446e-05,13315491377.609507,1366207974.9838195
2022-02-22,shiba-inu,1645574400000.0,2.494911271290651e-05,13728425509.941042,1019562057.9947932
2022-02-23,shiba-inu,1645660800000.0,2.5080537862025596e-05,13805165295.329622,1173457749.8242674
2022-02-24,shiba-inu,1645747200000.0,2.382805227995386e-05,13023245442.321255,2241901064.7086635
2022-02-25,shiba-inu,1645833600000.0,2.480519018783169e-05,13641788173.579737,1165209600.220238
2022-02-26,shiba-inu,1645920000000.0,2.4423425598905917e-05,13395687378.370039,753269712.533618
2022-02-27,shiba-inu,1646006400000.0,2.351444056048499e-05,12907814586.07569,826229513.0993412
2022-02-28,shiba-inu,1646092800000.0,2.5780104244465518e-05,14134311194.279541,1041636481.295012
2022-03-01,shiba-inu,1646179200000.0,2.7116447656642704e-05,14822984829.682564,1403872043.4160404
2022-03-02,shiba-inu,1646265600000.0,2.5912222454445986e-05,14244751345.831871,927747531.2786207
2022-03-03,shiba-inu,1646352000000.0,2.5118246416920908e-05,13810601602.333324,637372006.4127262
2022-03-04,shiba-inu,1646438400000.0,2.354427481382225e-05,12932977156.83323,645258451.8634522
2022-03-05,shiba-inu,1646524800000.0,2.461843170545557e-05,13508392809.956453,476430323.9554367
2022-03-06,shiba-inu,1646611200000.0,2.359312187819307e-05,12938567153.409023,412728405.8433502
2022-03-07,shiba-inu,1646697600000.0,2.289425020249014e-05,12557081524.876762,572828456.9999093
2022-03-08,shiba-inu,1646784000000.0,2.2902664982819537e-05,12580005997.882645,452495956.9687337
2022-03-09,shiba-inu,1646870400000.0,2.3866126377190452e-05,13093241207.7251,620722159.2820823
2022-03-10,shiba-inu,1646956800000.0,2.2647242792966374e-05,12438234313.251108,522626573.9152405
2022-03-11,shiba-inu,1647043200000.0,2.214101123827627e-05,12227303331.64573,473532886.18745387
2022-03-12,shiba-inu,1647129600000.0,2.2178875875218098e-05,12193927654.621475,276216232.6619441
2022-03-13,shiba-inu,1647216000000.0,2.1547229926867895e-05,11819887906.446552,425715521.11482716
2022-03-14,shiba-inu,1647302400000.0,2.2046573174531087e-05,12082037933.401396,417407452.6840221
2022-03-15,shiba-inu,1647388800000.0,2.1640543872685792e-05,11925872131.039532,464469301.58206344
2022-03-16,shiba-inu,1647475200000.0,2.2637086837440386e-05,12413271020.384619,550326226.6309437
2022-03-17,shiba-inu,1647561600000.0,2.2224897167305717e-05,12199558705.696281,398732964.81753904
2022-03-18,shiba-inu,1647648000000.0,2.2335287324408947e-05,12286873605.5567,478151828.22175604
2022-03-19,shiba-inu,1647734400000.0,2.4133979197324686e-05,13248855776.675047,1298643612.402642
2022-03-20,shiba-inu,1647820800000.0,2.313507903729425e-05,12688551225.994473,792884345.0654821
2022-03-21,shiba-inu,1647907200000.0,2.2935911148875997e-05,12579713402.854502,481893826.67487645
2022-03-22,shiba-inu,1647993600000.0,2.348246922185876e-05,12899333886.856571,674693557.3514581
2022-03-23,shiba-inu,1648080000000.0,2.4488653261234688e-05,13442087409.538717,847788709.0289886
2022-03-24,shiba-inu,1648166400000.0,2.4618631197468794e-05,13546675510.668104,918471364.5396351
2022-03-25,shiba-inu,1648252800000.0,2.413948177581414e-05,13263961474.306007,793502056.0887383
2022-03-26,shiba-inu,1648339200000.0,2.4428279280762068e-05,13420719188.429201,388523792.8055381
2022-03-27,shiba-inu,1648425600000.0,2.546631293850023e-05,13964121285.187584,689350031.6832128
2022-03-28,shiba-inu,1648512000000.0,2.6461941847649635e-05,14843234788.28952,3106812680.5562057
2022-03-29,shiba-inu,1648598400000.0,2.7318236104125124e-05,14890206575.92428,1833191563.0688932
2022-03-30,shiba-inu,1648684800000.0,2.755702894153125e-05,15162738459.141796,1463013056.1741107
2022-03-31,shiba-inu,1648771200000.0,2.5874422867345615e-05,14176226681.047014,1229503082.760152
2022-04-01,shiba-inu,1648857600000.0,2.611707679310547e-05,14289805180.464699,988740054.0812064
2022-04-02,shiba-inu,1648944000000.0,2.5805287499367406e-05,14236341994.569195,1027425083.6886821
2022-04-03,shiba-inu,1649030400000.0,2.6739270940520138e-05,14673799826.615377,778385386.0890268
2022-04-04,shiba-inu,1649116800000.0,2.65035683188672e-05,14539584856.894785,949070569.4976612
2022-04-05,shiba-inu,1649203200000.0,2.677155059996221e-05,14781241048.436924,1455551472.8081071
2022-04-06,shiba-inu,1649289600000.0,2.4357857168772723e-05,13420039729.689783,1353002331.678918
2022-04-07,shiba-inu,1649376000000.0,2.4818667494186946e-05,13624054865.26313,666965383.7058837
2022-04-08,shiba-inu,1649462400000.0,2.37504848706506e-05,13000941819.425255,579620424.328705
2022-04-09,shiba-inu,1649548800000.0,2.4626635986173028e-05,13504833377.483286,452636671.8846444
2022-04-10,shiba-inu,1649635200000.0,2.461180850760593e-05,13575980057.882925,671969889.7453766
2022-04-11,shiba-inu,1649721600000.0,2.211349031939754e-05,12174150236.891218,732793243.9628198
2022-04-12,shiba-inu,1649808000000.0,2.713345393053946e-05,14835702148.313147,4285464874.1112485
2022-04-13,shiba-inu,1649894400000.0,2.677702051462675e-05,14699586283.149477,2156760176.9308753
2022-04-14,shiba-inu,1649980800000.0,2.579985066563189e-05,14171793817.45948,1307892389.8331149
2022-04-15,shiba-inu,1650067200000.0,2.5897521526387383e-05,14228331269.836151,499122767.58084655
2022-04-16,shiba-inu,1650153600000.0,2.5666765141134223e-05,14132038551.059696,338943155.88060147
2022-04-17,shiba-inu,1650240000000.0,2.474033335783081e-05,13570063390.01228,423063930.72002655
2022-04-18,shiba-inu,1650326400000.0,2.5267058526560348e-05,13804286844.485497,792327666.1825962
2022-04-19,shiba-inu,1650412800000.0,2.536455398544774e-05,13919064828.436396,584313901.1596926
2022-04-20,shiba-inu,1650499200000.0,2.4865165490989917e-05,13646970279.39165,663390184.2766109
2022-04-21,shiba-inu,1650585600000.0,2.43069482736947e-05,13342208882.027237,545594099.458596
2022-04-22,shiba-inu,1650672000000.0,2.434487093862554e-05,13352243740.002098,433606900.9323569
2022-04-23,shiba-inu,1650758400000.0,2.418445082538301e-05,13293580766.86832,362501244.333771
2022-04-24,shiba-inu,1650844800000.0,2.3948712346776664e-05,13194380740.459124,332199018.7762571
2022-04-25,shiba-inu,1650931200000.0,2.4404259331534907e-05,13426295566.494673,1263566900.2669208
2022-04-26,shiba-inu,1651017600000.0,2.2998640080712614e-05,12625189610.808273,865842129.2141542
2022-04-27,shiba-inu,1651104000000.0,2.3460861889986585e-05,12853390713.359592,744278328.7349842
2022-04-28,shiba-inu,1651190400000.0,2.29304386615717e-05,12551578471.987076,518927677.2106596
2022-04-29,shiba-inu,1651276800000.0,2.221676944737933e-05,12214685036.71869,781193946.6346067
2022-04-30,shiba-inu,1651363200000.0,2.0237321429826934e-05,11030189184.585482,802125117.2972369
2022-05-01,shiba-inu,1651449600000.0,2.1602500067788252e-05,11878273035.476326,914995367.8927312
2022-05-02,shiba-inu,1651536000000.0,2.070856783931543e-05,11354575608.125498,674365134.3553098
2022-05-03,shiba-inu,1651622400000.0,2.0337681983345476e-05,11194297614.982563,484828063.6335076
2022-05-04,shiba-inu,1651708800000.0,2.1762928303019004e-05,11891252606.334517,644623186.6744816
2022-05-05,shiba-inu,1651795200000.0,2.0364040106421212e-05,11137353977.493977,758367854.4240358
2022-05-06,shiba-inu,1651881600000.0,2.0042226320839188e-05,11019362533.610136,627513167.4958752
2022-05-07,shiba-inu,1651968000000.0,1.9316126254850927e-05,10626649525.761244,483348833.61988485
2022-05-08,shiba-inu,1652054400000.0,1.8416613230232826e-05,10103598479.786917,556186571.032994
2022-05-09,shiba-inu,1652140800000.0,1.4486352671343053e-05,7992754070.258301,1516157330.4982471
2022-05-10,shiba-inu,1652227200000.0,1.6208340868517628e-05,8866841184.124313,1996102712.0699036
2022-05-11,shiba-inu,1652313600000.0,1.1986208409651609e-05,6682931472.124305,1757963711.2743745
2022-05-12,shiba-inu,1652400000000.0,1.0929454310884214e-05,6028008652.262879,1465677670.7012305
2022-05-13,shiba-inu,1652486400000.0,1.279267942701276e-05,7038488029.51926,1570099967.352694
2022-05-14,shiba-inu,1652572800000.0,1.2553553170252587e-05,6874677133.842992,930565481.140064
2022-05-15,shiba-inu,1652659200000.0,1.3008226057216572e-05,7129634161.921655,519377571.3146766
2022-05-16,shiba-inu,1652745600000.0,1.2028600164138343e-05,6598411019.260206,615263006.4725634
2022-05-17,shiba-inu,1652832000000.0,1.2579224020280658e-05,6918725570.985796,507584249.7816733
2022-05-18,shiba-inu,1652918400000.0,1.1554649240502273e-05,6351908854.37443,426217937.401539
2022-05-19,shiba-inu,1653004800000.0,1.1865361497655018e-05,6519624393.905894,394485963.3211678
2022-05-20,shiba-inu,1653091200000.0,1.1637963615358306e-05,6393164392.091825,314561571.6978656
2022-05-21,shiba-inu,1653177600000.0,1.1779373610260556e-05,6481330848.057108,251773244.1785939
2022-05-22,shiba-inu,1653264000000.0,1.1951030487153297e-05,6562771403.930445,337548730.42518294
2022-05-23,shiba-inu,1653350400000.0,1.168097510535839e-05,6420698879.648171,683784147.5294232
2022-05-24,shiba-inu,1653436800000.0,1.1730608004156537e-05,6442665139.230963,386855749.89763516
2022-05-25,shiba-inu,1653523200000.0,1.1602385450903912e-05,6366709432.626448,266345363.6186528
2022-05-26,shiba-inu,1653609600000.0,1.0658865378636624e-05,5854852203.64088,502730087.83059597
2022-05-27,shiba-inu,1653696000000.0,1.0432887880478737e-05,5719059995.3735,394453890.3254805
2022-05-28,shiba-inu,1653782400000.0,1.0799737199410425e-05,5940723308.479626,217373342.01396057
2022-05-29,shiba-inu,1653868800000.0,1.1499152184313292e-05,6317150621.417464,413858751.9210769
2022-05-30,shiba-inu,1653955200000.0,1.2186118527174175e-05,6700802268.627955,633368000.1249989
2022-05-31,shiba-inu,1654041600000.0,1.1813386135467988e-05,6480679098.893814,469348991.643896
2022-06-01,shiba-inu,1654128000000.0,1.0910143259215394e-05,6000965718.119397,417091844.37798494
2022-06-02,shiba-inu,1654214400000.0,1.1224778390028192e-05,6171500968.234047,291100816.94853914
2022-06-03,shiba-inu,1654300800000.0,1.083086840676029e-05,5925963921.889924,260317990.46077403
2022-06-04,shiba-inu,1654387200000.0,1.0898795919044384e-05,5963683217.019877,175981151.75392106
2022-06-05,shiba-inu,1654473600000.0,1.080732487557104e-05,5946891212.383783,174242499.78239787
2022-06-06,shiba-inu,1654560000000.0,1.1059024947979924e-05,6074735059.222138,305103821.0955064
2022-06-07,shiba-inu,1654646400000.0,1.076902490838853e-05,6365026557.78779,337582657.6927002
2022-06-08,shiba-inu,1654732800000.0,1.0613693041645997e-05,6261375866.403065,234414580.0788415
2022-06-09,shiba-inu,1654819200000.0,1.0566937480181616e-05,6228132971.8362465,174428944.3990217
2022-06-10,shiba-inu,1654905600000.0,1.0129213407109276e-05,5974809638.090517,239376678.7053612
2022-06-11,shiba-inu,1654992000000.0,9.3260665103427e-06,5496445508.517396,375259737.60579467
2022-06-12,shiba-inu,1655078400000.0,8.648467364979458e-06,5142425767.445126,477486297.4209678
2022-06-13,shiba-inu,1655164800000.0,7.971778888518214e-06,4671940506.675245,690920181.4544535
2022-06-14,shiba-inu,1655251200000.0,8.218656808253947e-06,4852624209.886621,462650752.3431768
2022-06-15,shiba-inu,1655337600000.0,8.803549721853369e-06,5168687203.674124,558842903.4834456
2022-06-16,shiba-inu,1655424000000.0,7.977337528222369e-06,4715162192.673863,366330201.852959
2022-06-17,shiba-inu,1655510400000.0,8.17617304809948e-06,4831166804.717695,215559537.04591835
2022-06-18,shiba-inu,1655596800000.0,7.73132466118915e-06,4538541105.925034,322685904.09680235
2022-06-19,shiba-inu,1655683200000.0,8.200411241865588e-06,4824681736.117666,315344319.22000057
2022-06-20,shiba-inu,1655769600000.0,8.158436944527508e-06,4813661235.574084,258385501.65620455
2022-06-21,shiba-inu,1655856000000.0,1.0586203512994155e-05,6185396455.355073,1839091446.7859135
2022-06-22,shiba-inu,1655942400000.0,9.684284996741365e-06,5705048190.3752365,1344203434.8399487
